pk_UUID,Pure_IUPAC_name,Pure_Molecular_Weight,Pure_Molecular_Formula,Pure_CAS,Pure_Synonyms,Pure_LFL_LEL,Pure_UFL_UEL,Pure_Flash_Point,Pure_Flash_Point_Measured,Pure_Autoignition_Temp,Pure_Peroxide Former,Pure_Rat_ Oral_LD50,Pure_OSHA_Categories,Pure_Comments,Pure_Melting_Point,Pure_Measured_or_predicted_melting_point,Pure_Source_melting_point,Pure_Boiling_Point,Pure_Measured_or_predicted_boiling_point,Pure_Source_boiling_point,Pure_Density,Pure_Density_units,Pure_Density_Temp,Pure_source_density,Pure_Density_Measured,Pure_Viscosity,Pure_viscosity_units,Pure_viscosity_Temp,Pure_Viscosity_source,Pure_Heat_of_Vaporization,Pure_HoV_units,Pure_HoV_temperature,Pure_HoV_source,Pure_Heat_of_Vaporization_kg,Pure_Vapor_Pressure,Pure_vapor_pressure_units,Pure_temperature_vapor_pressure,Pure_source_vapor_pressure,Pure_DVPE,Pure_LHV,Pure_LHV_units,Pure_source_LHV,Pure_LHV_volume,Pure_Critical Pressure,Pure_Critical_Temperature,Pure_Acentric_Factor,Pure_Lubricity,Pure_Corrosion,Pure_Stability,Pure_Surface_Tension,Pure_Surface_Tension_Test_Temp,Pure_PMI,Pure_MON,Pure_source_MON,Pure_RON,Pure_source_RON,Pure_DCN,Pure_measured_or_predicted_DCN,Pure_source_DCN,Pure_Water_Solubility,Pure_water_solubility_units,Pure_measured_or_predicted_water_solubility,Pure_temperature_water_solubility,Pure_source_water_solubility,Pure_Dispersion,Pure_Polarity,Pure_Hydrogen_Bonding,Pure_Supplier,Univ_Carbon_Weight,Univ_Hydrogen_Weight,Univ_Oxygen_Weight,Univ_Sulfur,Univ_Nitrogen,Univ_source_CHNSO,Pure_Stoichiometric Air to Fuel Ratio,Pure_HOV to Stoichiometric Air to Fuel Ratio,------------------------,Blend_Name,Blend_Primary Component,Blend_Secondary Component,Blend_Other Components,Blend component primary CAS,Blend component secondary CAS,Blend_component other CAS,Blend_Peroxide Former,Blend_Flash point,Blend_Cloud Point,Blend_Cloud_Point_Other,Blend_Predicted Cloud Point,Blend_Density,Blend_Density Units,Blend_Density Temperature,Blend_Density Source,Blend_viscosity,Blend_viscosity_units,Blend_viscosity_temp,Blend_viscosity_source,Blend_HoV,Blend_HoV_units,Blend_HoV_temp,Blend_HoV_source,Blend_DVPE,Blend_DVPE_units,Blend_DVPE_temp,Blend_DVPE_source,Blend_LHV,Blend_LHV_units,Blend_LHV_source,Blend_Peroxide Value,Blend_Peroxide Value Other,Blend_Acid Value,Blend_acid value other,Blend_MON,Blend_source MON blend,Blend_MON1,Blend_MON2,Blend_MON3,Blend_MON1_percent,Blend_MON2_percent,Blend_MON3_percent,Blend_MON_Source,Blend_RON,Blend_Source RON blend,Blend_RON1,Blend_RON2,Blend_RON3,Blend_RON1_percent,Blend_RON2_percent,Blend_RON3_percent,Blend_RON_Source,Blends_DNC,Blends_DNC_Source,Blend_PMI,Blend_Source PMI blend,Blend_measured_or_predicted_YSI,Blend_YSI,Blend_Source YSI blend,Blend_Oxidation Stability,Blend_Ox stab other,Blend_Themal Stability,Blend_thermal stability other,Blend_Corrosion_Other,Blend_Corrosion,Blend_Comments,___Identifier,CAS_filtered,CAS_Blend_list,Distillation curve IBP,Distillation T5,Distillation T10,Distillation T15,Distillation T20,Distillation T30,Distillation T40,Distillation T50,Distillation T60,Distillation T70,Distillation T80,Distillation T90,Distillation T95,Distillation FBP,Distallation_Source,Recovered,Residue,Loss,concat_name_cas2,concat_description,Pure_Functional_group,Pure_Lubricity_Comments,Pure_PMI_Comments,Pure_Surface_Tension_Comments,Pure_BioCompatability,Pure_BioCompatability_Comments,Blends_CAS_Primary_filtered,Blends_CAS_Secondary_filtered,Blends_CAS_Other_filtered,Pure_Blending Octane Information Ron,Pure_Blending Octane Information Mon,Blends_Fuel_Blends_search,Blend_Stoichiometric Air to Fuel Ratio,Blend_HOV to Stoichiometric Air to Fuel Ratio
"0C7D99B6-7269-4200-A335-C476F6CB1B8A","5-methyl-2(3H)-furanone","98.1","C5H6O2","591-12-8","5-methylfuran-2(3H)-one","","","68","Measured","","","3900","4","No serious warnings","18","measured","Scifinder","198","Predicted","56C Scifinder @ 13 torr. Predicted EPI suite","1.091","g/cm3","20","Scifinder","measured","","","","","48.7","","","Predicted ACD labs Chemspider","496.43","0.07","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","33.1","","","","","","","","","","50000","","Measured","15","Yalkowsky, 1992","17.71","11.48","8.06","Sigma, 250g: $312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","591128","","","","","","","","","","","","","","","","","","","","5-methyl-2(3H)-furanone","IUPAC Name:	5-methyl-2(3H)-furanoneIUPAC Name:	5-methyl-2(3H)-furanoneIUPAC Name:	5-methyl-2(3H)-furanoneIUPAC Name:	5-methyl-2(3H)-furanone","cyclic ester","","","Predicted ACD labs Chemspider","No issues predicted","","","","","","","","",""
"BFA4B0FF-C59C-4934-A6F3-D06C78FADA80","5-methyl-2-furancarboxaldehyde","110.11","C6H6O2","620-02-0","5-methylfurfural","","","72","Measured","","","2200","4","No serious warnings","-11.2","Predicted","EPI Suite Chemspider, Scifinder MP not believable","187","measured","Scifinder","1.1012","g/cm3","20","Scifinder","measured","","","","","42.3","","","ACD labs predicted Chemspider","384.16","0.08","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","35.2","","","","","","","15","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","29110","","Predicted","25","EPI Suite Chemspider","17.96","12.51","7.22","Sigma, 1Kg: $223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","620020","","","","","","","","","","","","","","","","","","","","5-methyl-2-furancarboxaldehyde","IUPAC Name:	5-methyl-2-furancarboxaldehydeIUPAC Name:	5-methyl-2-furancarboxaldehydeIUPAC Name:	5-methyl-2-furancarboxaldehydeIUPAC Name:	5-methyl-2-furancarboxaldehyde","aldehyde furan","","","ACD labs predicted Chemspider","No issues predicted","","","","","","","","",""
"C0AE7A19-F891-452D-92FC-786CD8CBC8F7","6-ethyloctylacetate","214.35","C13H26O2","N/A","","","","","","","","","","No information available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Not found in Scifinder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","","","","","","","","","","","","","","","","","","","","","6-ethyloctylacetate","IUPAC Name:	6-ethyloctylacetateIUPAC Name:	6-ethyloctylacetateIUPAC Name:	6-ethyloctylacetateIUPAC Name:	6-ethyloctylacetate","ester","","","","","","","","","","","","",""
"8BA91A8B-7555-4837-AFA3-8EB55B851759","6-methyldodecane","184.36","C13H28","6044-71-9","","","","","","","","","","No information available","","","No MP data available","","measured","106 Scifinder @ 13 torr",".757","g/cm3","20","Scifinder","measured","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No commercial sources (synthetic routes available)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","6044719","","","","","","","","","","","","","","","","","","","","6-methyldodecane","IUPAC Name:	6-methyldodecaneIUPAC Name:	6-methyldodecaneIUPAC Name:	6-methyldodecaneIUPAC Name:	6-methyldodecane","alkane","","","","","","","","","","","","",""
"6089802D-1308-4A2E-A585-8067D0DCD462","7-ethylnonylacetate","228.38","C14H28O2","N/A","","","","","","","","","","No information available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Not in Scifinder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","","","","","","","","","","","","","","","","","","","","","7-ethylnonylacetate","IUPAC Name:	7-ethylnonylacetateIUPAC Name:	7-ethylnonylacetateIUPAC Name:	7-ethylnonylacetateIUPAC Name:	7-ethylnonylacetate","ester","","","","","","","","","","","","",""
"8766692A-66F9-453E-A8C9-5DB55F2EFC2A","1, 2, 3, 4, 4a, 4b, 5, 6, 10, 10a- decahydro- 1, 4a- dimethyl- 7- (1- methylethyl) - , (1R, 4aR, 4bR, 10aR) - 1-phenanthrenecarboxylic acid","302.45","C20H30O2","514-10-3","abietic acid","","","180","Measured","","","","1","Very toxic to aquatic life with long lasting effects","173.5","measured","Scifinder","385","measured","Scifinder","1.06","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sigma: 25g $78.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","514103","","","","","","","","","","","","","","","","","","","","1, 2, 3, 4, 4a, 4b, 5, 6, 10, 10a- decahydro- 1, 4a- dimethyl- 7- (1- methylethyl) - , (1R, 4aR, 4bR, 10aR) - 1-phenanthrenecarboxylic acid","IUPAC Name:	1, 2, 3, 4, 4a, 4b, 5, 6, 10, 10a- decahydro- 1, 4a- dimethyl- 7- (1- methylethyl) - , (1R, 4aR, 4bR, 10aR) - 1-phenanthrenecarboxylic acidIUPAC Name:	1, 2, 3, 4, 4a, 4b, 5, 6, 10, 10a- decahydro- 1, 4a- dimethyl- 7- (1- methylethyl) - , (1R, 4aR, 4bR, 10aR) - 1-phenanthrenecarboxylic acidIUPAC Name:	1, 2, 3, 4, 4a, 4b, 5, 6, 10, 10a- decahydro- 1, 4a- dimethyl- 7- (1- methylethyl) - , (1R, 4aR, 4bR, 10aR) - 1-phenanthrenecarboxylic acidIUPAC Name:	1, 2, 3, 4, 4a, 4b, 5, 6, 10, 10a- decahydro- 1, 4a- dimethyl- 7- (1- methylethyl) - , (1R, 4aR, 4bR, 10aR) - 1-phenanthrenecarboxylic acid","acid","","","","","","","","","","","","",""
"0ACF7BD5-8E2B-46D6-A59A-5703868651FA","5- [(1S) - 1- hydroxy- 2, 6, 6- trimethyl- 4- oxo- 2- cyclohexen- 1- yl] - 3- methyl- , (2Z, 4E) - 2,4-pentadienoic acid","264.32","C15H20O4","21293-29-8","abscisic acid","","","","","","","","","Not a hazardous substance or mixture","160","measured","Scifinder","459","Predicted","Scifinder","1.193","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TCI: 100mg: $181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","21293298","","","","","","","","","","","","","","","","","","","","5- [(1S) - 1- hydroxy- 2, 6, 6- trimethyl- 4- oxo- 2- cyclohexen- 1- yl] - 3- methyl- , (2Z, 4E) - 2,4-pentadienoic acid","IUPAC Name:	5- [(1S) - 1- hydroxy- 2, 6, 6- trimethyl- 4- oxo- 2- cyclohexen- 1- yl] - 3- methyl- , (2Z, 4E) - 2,4-pentadienoic acidIUPAC Name:	5- [(1S) - 1- hydroxy- 2, 6, 6- trimethyl- 4- oxo- 2- cyclohexen- 1- yl] - 3- methyl- , (2Z, 4E) - 2,4-pentadienoic acidIUPAC Name:	5- [(1S) - 1- hydroxy- 2, 6, 6- trimethyl- 4- oxo- 2- cyclohexen- 1- yl] - 3- methyl- , (2Z, 4E) - 2,4-pentadienoic acidIUPAC Name:	5- [(1S) - 1- hydroxy- 2, 6, 6- trimethyl- 4- oxo- 2- cyclohexen- 1- yl] - 3- methyl- , (2Z, 4E) - 2,4-pentadienoic acid","acid","","","","","","","","","","","","",""
"F859395F-868A-4E18-83AA-FDB33E812999","3-hydroxy-2-butanone","88.11","C4H8O2","513-86-0","Acetoin","1.0","12.2","41","Measured","","",">5000","2","No serious warnings","15","measured","Scifinder","148","measured","Scifinder",".9972","g/cm3","17","Scifinder","measured","","","","","44.6","","","ACD Labs predicted, Chemspider","506.18","0.25","","25","ACD Labs predicted, Chemspider","","","","","","","","","","","","30.5","","","","","","","5.6","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","1000000","","Measured","20","Yalkowsky, 1992","16.3","9.8","12.9","Sigma, 1Kg: $138 (FG)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","513860","","","","","","","","","","","","","","","","","","","","3-hydroxy-2-butanone","IUPAC Name:	3-hydroxy-2-butanoneIUPAC Name:	3-hydroxy-2-butanoneIUPAC Name:	3-hydroxy-2-butanoneIUPAC Name:	3-hydroxy-2-butanone","ketone alcohol","","","ACD Labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"91EE0463-95E3-49BD-9AC7-BDB099361818","7- hydroxy- 5- methyl- 2- (2- oxopropyl) -4H- 1- benzopyran- 4- one","232.23","C13H12O4","40738-40-7","aloesone","","","","","","","","","No information available","147","Predicted","Chemspider, EPI Suite","436","predicted","Scifinder","1.283","g/cm3","20","Scifinder","predicted","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Aurora Building Blocks, request quote","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","40738407","","","","","","","","","","","","","","","","","","","","7- hydroxy- 5- methyl- 2- (2- oxopropyl) -4H- 1- benzopyran- 4- one","IUPAC Name:	7- hydroxy- 5- methyl- 2- (2- oxopropyl) -4H- 1- benzopyran- 4- oneIUPAC Name:	7- hydroxy- 5- methyl- 2- (2- oxopropyl) -4H- 1- benzopyran- 4- oneIUPAC Name:	7- hydroxy- 5- methyl- 2- (2- oxopropyl) -4H- 1- benzopyran- 4- oneIUPAC Name:	7- hydroxy- 5- methyl- 2- (2- oxopropyl) -4H- 1- benzopyran- 4- one","aromatic alcohol ketone","","","","","","","","","","","","",""
"83815D1D-0393-473B-AC0D-8474339F1575","1, 2, 3, 4, 4a, 5, 6, 8a- octahydro- 4, 7- dimethyl- 1- (1- methylethenyl) - , (1R, 4R, 4aS, 8aR) -naphthalene","204.35","C15H24","92692-39-2","amorphadiene","","","","","","","","","No information available","16.6","Predicted","EPI Suite","257.6","predicted","EPI Suite",".86799","g/cm3","20","Scifinder","predicted","","","","","49.0","","","Predicted ACD labs Chemspider","239.78","0.04","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","26.4","","","","","","","","","","0.05378","","Predicted","25","EPI Suite","","","","Toronto Research 1mg $75.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","92692392","","","","","","","","","","","","","","","","","","","","1, 2, 3, 4, 4a, 5, 6, 8a- octahydro- 4, 7- dimethyl- 1- (1- methylethenyl) - , (1R, 4R, 4aS, 8aR) -naphthalene","IUPAC Name:	1, 2, 3, 4, 4a, 5, 6, 8a- octahydro- 4, 7- dimethyl- 1- (1- methylethenyl) - , (1R, 4R, 4aS, 8aR) -naphthaleneIUPAC Name:	1, 2, 3, 4, 4a, 5, 6, 8a- octahydro- 4, 7- dimethyl- 1- (1- methylethenyl) - , (1R, 4R, 4aS, 8aR) -naphthaleneIUPAC Name:	1, 2, 3, 4, 4a, 5, 6, 8a- octahydro- 4, 7- dimethyl- 1- (1- methylethenyl) - , (1R, 4R, 4aS, 8aR) -naphthaleneIUPAC Name:	1, 2, 3, 4, 4a, 5, 6, 8a- octahydro- 4, 7- dimethyl- 1- (1- methylethenyl) - , (1R, 4R, 4aS, 8aR) -naphthalene","alkene","","","Predicted ACD labs Chemspider","","","","","","","","","",""
"8DF70961-280A-4519-989F-CA5ED2D4C6AE","1, 2, 3, 4, 6, 7, 8, 8a- octahydro- 1, 8a- dimethyl- 7- (1- methylethenyl) - , (1S, 7S, 8aR) -naphthalene","204.35","C15H24","123408-96-8","aristolochene","","","","","","","","","No information available","29.5","Predicted","Chemspider, EPI Suite","274","predicted","Scifinder, ACD labs",".89","g/cm3","20","Scifinder","predicted","","","","","49.2","","","Predicted ACD labs Chemspider","240.763396","0.039","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","29.7","","","","","","","","","","0.05011","","Predicted","25","EPI Suite","","","","ACES Pharma Product list, request quote","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","123408968","","","","","","","","","","","","","","","","","","","","1, 2, 3, 4, 6, 7, 8, 8a- octahydro- 1, 8a- dimethyl- 7- (1- methylethenyl) - , (1S, 7S, 8aR) -naphthalene","IUPAC Name:	1, 2, 3, 4, 6, 7, 8, 8a- octahydro- 1, 8a- dimethyl- 7- (1- methylethenyl) - , (1S, 7S, 8aR) -naphthaleneIUPAC Name:	1, 2, 3, 4, 6, 7, 8, 8a- octahydro- 1, 8a- dimethyl- 7- (1- methylethenyl) - , (1S, 7S, 8aR) -naphthaleneIUPAC Name:	1, 2, 3, 4, 6, 7, 8, 8a- octahydro- 1, 8a- dimethyl- 7- (1- methylethenyl) - , (1S, 7S, 8aR) -naphthaleneIUPAC Name:	1, 2, 3, 4, 6, 7, 8, 8a- octahydro- 1, 8a- dimethyl- 7- (1- methylethenyl) - , (1S, 7S, 8aR) -naphthalene","alkene","","","Predicted ACD labs Chemspider","","","","","","","","","",""
"75FCD88D-2DDB-4906-B11D-37927E643A69","(3R, 5aS, 6R, 8aS, 9R, 12S, 12aR) -octahydro- 3, 6, 9- trimethy-3, 12- Epoxy- 12H- pyrano[4, 3- j] - 1, 2- benzodioxepin- 10(3H) - one ","282.33","C15H22O5","63968-64-9","artemisinin","","","","","","","","","Not a hazardous substance or mixture","157","measured","Scifinder","389.9","predicted","Scifinder","1.3","g/cm3","","Scifinder","measured","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Alfa Aesar, 5g: $362","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","63968649","","","","","","","","","","","","","","","","","","","","(3R, 5aS, 6R, 8aS, 9R, 12S, 12aR) -octahydro- 3, 6, 9- trimethy-3, 12- Epoxy- 12H- pyrano[4, 3- j] - 1, 2- benzodioxepin- 10(3H) - one ","IUPAC Name:	(3R, 5aS, 6R, 8aS, 9R, 12S, 12aR) -octahydro- 3, 6, 9- trimethy-3, 12- Epoxy- 12H- pyrano[4, 3- j] - 1, 2- benzodioxepin- 10(3H) - one IUPAC Name:	(3R, 5aS, 6R, 8aS, 9R, 12S, 12aR) -octahydro- 3, 6, 9- trimethy-3, 12- Epoxy- 12H- pyrano[4, 3- j] - 1, 2- benzodioxepin- 10(3H) - one IUPAC Name:	(3R, 5aS, 6R, 8aS, 9R, 12S, 12aR) -octahydro- 3, 6, 9- trimethy-3, 12- Epoxy- 12H- pyrano[4, 3- j] - 1, 2- benzodioxepin- 10(3H) - one IUPAC Name:	(3R, 5aS, 6R, 8aS, 9R, 12S, 12aR) -octahydro- 3, 6, 9- trimethy-3, 12- Epoxy- 12H- pyrano[4, 3- j] - 1, 2- benzodioxepin- 10(3H) - one ","ether ketone","","","","","","","","","","","","",""
"03AEA1BC-EC06-4FC3-AB21-ADEE647CEA65","4-phenyl-3-buten-2-one","146.19","C10H10O","122-57-6","benzalacetone","","","123","Measured","","","2031","1","Skin irritation","41.5","measured","Scifinder","261","measured","Scifinder","1.014","g/cm3","20","Scifinder","predicted","","","","","49.8","","","Predicted ACD labs Chemspider","340.65","0.01","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","36.9","","","","","","","","","","1345","","Predicted","25","EPI Suite","","","","Sigma, 1 kg $86 (food grade)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","122576","","","","","","","","","","","","","","","","","","","","4-phenyl-3-buten-2-one","IUPAC Name:	4-phenyl-3-buten-2-oneIUPAC Name:	4-phenyl-3-buten-2-oneIUPAC Name:	4-phenyl-3-buten-2-oneIUPAC Name:	4-phenyl-3-buten-2-one","aromatic ketone","","","Predicted ACD labs Chemspider","","","","","","","","","",""
"9699EC67-91C5-4F9B-884B-466417B32497","Benzene","78.11","C6H6","71-43-2","","1.2","7.8","-11","Measured","498","No","930","1","carcinogen, may cause genetic defects and cancer. Toxic to aquatic life with long lasting effects. Damages organs repeated exposure","5.5","Measured","Scifinder","80.1","Measured","Scifinder",".8787","g/cm3","15","Scifinder","measured","","","","","33.83","","25","Pubchem","433.10","10","","20","Pubchem","","","","","","5.9","562","","","","","28.22","25","","115","API Report",">120","API Report","14.3","Measured","D613 ( CFR)Yanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","1790","","Measured","25","Pubchem, May 1983","18.4","0","2","Sigma, 1L: $94.10 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","71432","","","","","","","","","","","","","","","","","","","","Benzene","IUPAC Name:	BenzeneIUPAC Name:	BenzeneIUPAC Name:	BenzeneIUPAC Name:	Benzene","aromatic","","Pubchem","Pubchem","No issues predicted","","","","","","","","",""
"990F6F0D-F5BE-43C8-A914-44A31016C99F","4- (1, 5- dimethyl- 1, 4- hexadien- 1- yl) - 1- methyl-cyclohexene ","204.35","C15H24","17627-44-0","bisabolene ( )","","","","","","","","1","Aspiration hazard, skin irritant","6.1","Predicted","EPI Suite Chemspider","276.9","predicted","Scifinder",".859","g/cm3","20","Scifinder","predicted","","","","","49.5","","","Predicted ACD labs Chemspider","242.23","0.04","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","28.8","","","","","","","","","","0.01161","","Predicted","25","EPI Suite","","",""," : Melrob-Eurolabs Fine Chemicals, request quote, ß: Wuhan Livika, request quote, gamma: Alfa Aesar, 10g: $37.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","17627440","","","","","","","","","","","","","","","","","","","","4- (1, 5- dimethyl- 1, 4- hexadien- 1- yl) - 1- methyl-cyclohexene ","IUPAC Name:	4- (1, 5- dimethyl- 1, 4- hexadien- 1- yl) - 1- methyl-cyclohexene IUPAC Name:	4- (1, 5- dimethyl- 1, 4- hexadien- 1- yl) - 1- methyl-cyclohexene IUPAC Name:	4- (1, 5- dimethyl- 1, 4- hexadien- 1- yl) - 1- methyl-cyclohexene IUPAC Name:	4- (1, 5- dimethyl- 1, 4- hexadien- 1- yl) - 1- methyl-cyclohexene ","alkene","","","Predicted ACD labs Chemspider","","","","","","","","","",""
"E50D720E-CBE5-4264-B848-00622F175A21","1- methyl- 4- (5- methyl- 1- methylene- 4- hexen- 1- yl) - , (4S) - cyclohexene","204.35","C15H24","495-61-4","bisabolene (ß)","","","","","","","","1","Aspiration hazard, skin irritant","6.1","Predicted","Chemspider, EPI Suite based on alpha isomer","277","Predicted","145 Scifinder @ 18 torr, predicted ACD labs",".873","g/cm3","20","Scifinder","measured","","","","","49.5","","","Predicted ACD labs Chemspider, alpha isomer","242.23","0.04","","25","Predicted ACD labs Chemspider, alpha isomer","","","","","","","","","","","","28.8","","","","","","","","","","0.01161","","Predicted","25","EPI Suite alpha isomer","","",""," : Melrob-Eurolabs Fine Chemicals, request quote, ß: Wuhan Livika, request quote, gamma: Alfa Aesar, 10g: $37.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","495614","","","","","","","","","","","","","","","","","","","","1- methyl- 4- (5- methyl- 1- methylene- 4- hexen- 1- yl) - , (4S) - cyclohexene","IUPAC Name:	1- methyl- 4- (5- methyl- 1- methylene- 4- hexen- 1- yl) - , (4S) - cyclohexeneIUPAC Name:	1- methyl- 4- (5- methyl- 1- methylene- 4- hexen- 1- yl) - , (4S) - cyclohexeneIUPAC Name:	1- methyl- 4- (5- methyl- 1- methylene- 4- hexen- 1- yl) - , (4S) - cyclohexeneIUPAC Name:	1- methyl- 4- (5- methyl- 1- methylene- 4- hexen- 1- yl) - , (4S) - cyclohexene","alkene","","","Predicted ACD labs Chemspider, alpha isomer","","","","","","","","","",""
